client_id,age,sex,city_type,education_level,household_size,residence_type,marital_status,dependents_count
17574,57,M,urban,primary,6,owned,pre_mature,5
17575,69,M,urban,technical,6,family,mature,5
17576,45,F,rural,technical,7,rented,senior_family,6
17577,40,F,urban,technical,3,owned,mid_family,2
17578,62,M,urban,none,5,family,pre_mature,4
17579,40,M,urban,secondary,6,owned,mid_family,5
17580,26,M,rural,primary,1,rented,young_family,0
17581,54,F,rural,university,5,owned,senior_family,4
17582,71,F,urban,primary,7,other,mature,6
17583,54,M,rural,secondary,5,owned,senior_family,4
17584,52,M,urban,primary,5,rented,senior_family,4
17585,33,F,urban,primary,7,other,young_family,6
17586,36,M,urban,technical,7,rented,mid_family,6
17587,52,F,rural,primary,5,owned,senior_family,4
17588,49,F,urban,secondary,3,owned,senior_family,2
17589,71,F,urban,none,7,rented,mature,6
17590,43,F,urban,primary,4,owned,mid_family,3
17591,56,M,rural,primary,7,family,pre_mature,6
17592,64,M,urban,secondary,7,owned,pre_mature,6
17593,56,F,urban,secondary,2,rented,pre_mature,1
17594,34,M,rural,primary,7,rented,young_family,6
17595,64,M,urban,primary,5,rented,pre_mature,4
17596,53,M,urban,technical,6,owned,senior_family,5
17597,45,F,urban,primary,6,rented,senior_family,5
17598,59,F,urban,primary,3,family,pre_mature,2
17599,65,F,urban,primary,2,rented,mature,1
17600,73,M,urban,secondary,6,owned,mature,5
17601,60,F,urban,secondary,5,rented,pre_mature,4
17602,23,M,urban,primary,4,rented,single,3
17603,52,F,rural,primary,7,rented,senior_family,6
17604,53,M,urban,secondary,1,owned,senior_family,0
17605,22,F,urban,university,1,rented,single,0
17606,38,M,urban,secondary,3,rented,mid_family,2
17607,22,F,urban,secondary,3,owned,single,2
17608,40,F,urban,technical,5,rented,mid_family,4
17609,43,M,urban,secondary,7,family,mid_family,6
17610,42,F,urban,university,5,other,mid_family,4
17611,61,M,rural,secondary,6,rented,pre_mature,5
17612,37,M,urban,none,4,family,mid_family,3
17613,39,F,rural,primary,5,rented,mid_family,4
17614,48,M,urban,technical,7,owned,senior_family,6
17615,26,F,rural,secondary,3,rented,young_family,2
17616,31,F,urban,technical,4,rented,young_family,3
17617,53,F,urban,technical,5,rented,senior_family,4
17618,66,M,urban,technical,6,owned,mature,5
17619,55,M,urban,primary,1,rented,pre_mature,0
17620,65,M,urban,primary,7,owned,mature,6
17621,28,M,urban,technical,6,rented,young_family,5
17622,23,F,urban,secondary,2,owned,single,1
17623,64,F,rural,technical,1,owned,pre_mature,0
17624,22,M,urban,technical,2,other,single,1
17625,68,F,urban,none,7,family,mature,6
17626,41,M,urban,primary,7,rented,mid_family,6
17627,19,F,urban,university,2,rented,single,1
17628,56,M,rural,university,4,owned,pre_mature,3
17629,74,M,urban,secondary,2,owned,mature,1
17630,52,M,urban,secondary,1,owned,senior_family,0
17631,63,M,urban,secondary,3,owned,pre_mature,2
17632,29,M,urban,technical,1,rented,young_family,0
17633,70,M,urban,primary,7,rented,mature,6
17634,49,M,rural,university,5,rented,senior_family,4
17635,61,M,urban,primary,7,family,pre_mature,6
17636,19,M,urban,university,6,other,single,5
17637,38,M,urban,secondary,7,other,mid_family,6
17638,27,M,urban,secondary,1,rented,young_family,0
17639,70,M,urban,none,1,owned,mature,0
17640,33,F,urban,secondary,7,family,young_family,6
17641,49,F,rural,university,4,rented,senior_family,3
17642,59,M,urban,technical,6,rented,pre_mature,5
17643,32,M,urban,primary,6,rented,young_family,5
17644,60,F,urban,technical,5,rented,pre_mature,4
17645,55,M,urban,technical,2,owned,pre_mature,1
17646,25,F,urban,none,6,rented,young_family,5
17647,32,M,rural,primary,7,rented,young_family,6
17648,27,M,urban,technical,7,owned,young_family,6
17649,30,M,urban,university,3,rented,young_family,2
17650,29,M,urban,secondary,7,owned,young_family,6
17651,52,F,urban,technical,5,owned,senior_family,4
17652,50,M,urban,secondary,6,rented,senior_family,5
17653,45,M,urban,primary,2,owned,senior_family,1
17654,22,F,urban,primary,2,owned,single,1
17655,59,M,urban,primary,1,rented,pre_mature,0
17656,62,M,urban,university,7,other,pre_mature,6
17657,61,M,rural,primary,3,rented,pre_mature,2
17658,56,F,urban,technical,3,owned,pre_mature,2
17659,51,F,urban,secondary,1,other,senior_family,0
17660,58,M,urban,secondary,4,family,pre_mature,3
17661,39,M,urban,secondary,3,family,mid_family,2
17662,34,M,urban,primary,1,owned,young_family,0
17663,50,M,rural,none,4,owned,senior_family,3
17664,49,F,urban,technical,5,family,senior_family,4
17665,26,F,urban,technical,1,owned,young_family,0
17666,35,F,urban,university,1,rented,mid_family,0
17667,27,M,rural,secondary,6,owned,young_family,5
17668,42,F,urban,primary,7,owned,mid_family,6
17669,62,F,urban,secondary,4,rented,pre_mature,3
17670,23,F,rural,none,3,rented,single,2
17671,53,M,rural,primary,5,rented,senior_family,4
17672,29,F,urban,primary,4,other,young_family,3
17673,50,F,urban,none,4,family,senior_family,3
17674,22,F,urban,secondary,6,rented,single,5
17675,28,M,urban,university,5,owned,young_family,4
17676,53,M,rural,secondary,3,family,senior_family,2
17677,72,F,urban,secondary,2,owned,mature,1
17678,63,F,urban,technical,1,owned,pre_mature,0
17679,74,F,urban,university,6,rented,mature,5
17680,73,M,urban,technical,2,owned,mature,1
17681,49,M,urban,secondary,3,owned,senior_family,2
17682,57,F,urban,technical,3,owned,pre_mature,2
17683,42,M,urban,secondary,2,family,mid_family,1
17684,66,M,rural,university,6,rented,mature,5
17685,28,M,urban,technical,7,rented,young_family,6
17686,37,M,urban,secondary,5,rented,mid_family,4
17687,71,M,urban,secondary,3,family,mature,2
17688,63,M,rural,technical,5,rented,pre_mature,4
17689,22,M,urban,primary,4,owned,single,3
17690,30,F,rural,technical,1,rented,young_family,0
17691,64,M,urban,secondary,7,rented,pre_mature,6
17692,49,F,urban,technical,7,rented,senior_family,6
17693,62,M,rural,technical,2,rented,pre_mature,1
17694,39,F,urban,none,1,family,mid_family,0
17695,62,M,urban,secondary,3,owned,pre_mature,2
17696,57,M,rural,secondary,4,owned,pre_mature,3
17697,49,F,urban,none,6,other,senior_family,5
17698,51,F,urban,primary,1,rented,senior_family,0
17699,20,F,urban,university,1,owned,single,0
17700,62,F,urban,secondary,2,rented,pre_mature,1
17701,52,F,urban,technical,6,rented,senior_family,5
17702,31,M,rural,primary,2,owned,young_family,1
17703,23,F,urban,university,7,owned,single,6
17704,68,F,urban,primary,1,owned,mature,0
17705,43,M,urban,primary,5,rented,mid_family,4
17706,35,M,urban,primary,5,rented,mid_family,4
17707,67,F,rural,technical,3,rented,mature,2
17708,21,F,urban,secondary,4,rented,single,3
17709,67,F,urban,primary,6,family,mature,5
17710,40,M,urban,technical,4,rented,mid_family,3
17711,62,M,urban,secondary,5,rented,pre_mature,4
17712,19,F,rural,none,4,family,single,3
17713,61,M,urban,primary,7,rented,pre_mature,6
17714,55,M,urban,university,6,family,pre_mature,5
17715,68,F,urban,university,7,family,mature,6
17716,28,M,rural,secondary,3,owned,young_family,2
17717,23,F,urban,university,1,rented,single,0
17718,60,F,urban,primary,2,rented,pre_mature,1
17719,56,F,urban,technical,4,rented,pre_mature,3
17720,69,M,rural,university,6,rented,mature,5
17721,62,F,urban,university,6,family,pre_mature,5
17722,51,M,rural,technical,6,rented,senior_family,5
17723,64,F,urban,secondary,2,family,pre_mature,1
17724,55,M,rural,secondary,6,owned,pre_mature,5
17725,26,M,urban,primary,1,family,young_family,0
17726,42,M,urban,secondary,1,owned,mid_family,0
17727,30,M,urban,secondary,5,other,young_family,4
17728,23,M,urban,primary,1,family,single,0
17729,27,F,rural,primary,6,owned,young_family,5
17730,42,M,rural,secondary,4,rented,mid_family,3
17731,50,F,rural,technical,4,rented,senior_family,3
17732,41,M,urban,technical,2,rented,mid_family,1
17733,73,M,urban,technical,3,rented,mature,2
17734,40,M,urban,secondary,5,owned,mid_family,4
17735,45,F,urban,secondary,7,owned,senior_family,6
17736,53,M,urban,secondary,6,owned,senior_family,5
17737,30,F,urban,technical,6,owned,young_family,5
17738,47,M,urban,secondary,2,rented,senior_family,1
17739,30,M,rural,secondary,6,rented,young_family,5
17740,69,F,urban,primary,4,rented,mature,3
17741,43,M,urban,secondary,1,rented,mid_family,0
17742,61,F,urban,secondary,5,rented,pre_mature,4
17743,43,F,urban,primary,3,rented,mid_family,2
17744,58,F,urban,technical,4,rented,pre_mature,3
17745,25,M,urban,university,5,family,young_family,4
17746,69,F,urban,secondary,7,family,mature,6
17747,35,F,urban,technical,4,rented,mid_family,3
17748,45,F,urban,primary,7,other,senior_family,6
17749,61,M,urban,primary,4,family,pre_mature,3
17750,70,M,urban,technical,6,rented,mature,5
17751,48,M,urban,primary,2,owned,senior_family,1
17752,41,F,rural,university,1,owned,mid_family,0
17753,44,M,urban,secondary,7,rented,mid_family,6
17754,34,M,urban,university,7,rented,young_family,6
17755,40,F,urban,technical,6,rented,mid_family,5
17756,63,F,urban,secondary,6,rented,pre_mature,5
17757,57,F,urban,technical,3,rented,pre_mature,2
17758,63,M,urban,primary,5,rented,pre_mature,4
17759,35,F,rural,technical,2,owned,mid_family,1
17760,41,M,rural,secondary,3,family,mid_family,2
17761,23,F,urban,primary,1,rented,single,0
17762,54,M,rural,secondary,7,rented,senior_family,6
17763,58,F,urban,technical,3,rented,pre_mature,2
17764,67,F,rural,primary,1,rented,mature,0
17765,68,F,rural,technical,1,rented,mature,0
17766,19,F,rural,primary,7,rented,single,6
17767,27,M,urban,university,1,rented,young_family,0
17768,61,F,urban,technical,7,rented,pre_mature,6
17769,44,F,rural,secondary,7,family,mid_family,6
17770,37,F,urban,secondary,5,owned,mid_family,4
17771,44,M,urban,secondary,6,family,mid_family,5
17772,71,F,urban,secondary,5,rented,mature,4
17773,72,M,urban,technical,7,owned,mature,6
17774,25,F,urban,university,2,rented,young_family,1
17775,54,M,urban,university,5,rented,senior_family,4
17776,54,M,urban,secondary,1,family,senior_family,0
17777,42,F,urban,technical,7,owned,mid_family,6
17778,61,F,rural,secondary,3,rented,pre_mature,2
17779,28,F,urban,university,4,owned,young_family,3
17780,26,M,urban,university,6,owned,young_family,5
17781,37,M,urban,secondary,2,owned,mid_family,1
17782,67,F,rural,none,3,rented,mature,2
17783,20,M,urban,secondary,7,owned,single,6
17784,41,F,rural,none,6,family,mid_family,5
17785,53,F,urban,university,1,owned,senior_family,0
17786,19,F,urban,secondary,1,rented,single,0
17787,33,M,urban,secondary,6,rented,young_family,5
17788,55,M,urban,primary,7,rented,pre_mature,6
17789,62,M,rural,technical,3,owned,pre_mature,2
17790,18,F,urban,secondary,6,owned,single,5
17791,56,M,urban,secondary,6,rented,pre_mature,5
17792,71,M,urban,university,5,family,mature,4
17793,46,M,urban,primary,3,owned,senior_family,2
17794,47,M,urban,secondary,4,owned,senior_family,3
17795,63,M,urban,university,7,other,pre_mature,6
17796,68,F,rural,university,6,owned,mature,5
17797,34,F,urban,technical,4,other,young_family,3
17798,56,M,urban,none,1,rented,pre_mature,0
17799,59,F,urban,none,3,owned,pre_mature,2
17800,71,M,urban,secondary,3,rented,mature,2
17801,41,F,urban,primary,6,owned,mid_family,5
17802,48,M,urban,university,7,rented,senior_family,6
17803,39,M,urban,secondary,3,owned,mid_family,2
17804,36,M,urban,technical,3,owned,mid_family,2
17805,37,F,urban,university,2,owned,mid_family,1
17806,22,F,urban,technical,7,rented,single,6
17807,60,F,rural,technical,4,owned,pre_mature,3
17808,32,F,urban,primary,3,family,young_family,2
17809,51,M,urban,primary,4,family,senior_family,3
17810,69,M,urban,primary,6,rented,mature,5
17811,42,M,urban,primary,5,owned,mid_family,4
17812,74,M,rural,none,7,owned,mature,6
17813,21,M,rural,technical,1,rented,single,0
17814,20,F,urban,technical,1,family,single,0
17815,37,M,urban,secondary,5,owned,mid_family,4
17816,32,M,rural,primary,3,owned,young_family,2
17817,61,M,urban,secondary,3,rented,pre_mature,2
17818,29,M,urban,primary,1,owned,young_family,0
17819,65,F,urban,secondary,4,rented,mature,3
17820,47,M,urban,secondary,2,owned,senior_family,1
17821,31,M,urban,university,7,family,young_family,6
17822,44,F,urban,technical,7,family,mid_family,6
17823,54,F,urban,primary,3,owned,senior_family,2
17824,73,M,rural,primary,5,owned,mature,4
17825,21,M,rural,primary,3,rented,single,2
17826,38,M,rural,secondary,4,rented,mid_family,3
17827,43,M,urban,secondary,5,rented,mid_family,4
17828,51,M,urban,secondary,4,family,senior_family,3
17829,68,M,urban,primary,6,rented,mature,5
17830,63,F,urban,secondary,5,rented,pre_mature,4
17831,47,F,urban,primary,5,rented,senior_family,4
17832,18,M,urban,primary,7,family,single,6
17833,31,F,rural,university,1,rented,young_family,0
17834,63,M,urban,primary,6,rented,pre_mature,5
17835,45,F,rural,secondary,3,rented,senior_family,2
17836,57,F,rural,university,7,rented,pre_mature,6
17837,57,F,urban,secondary,7,rented,pre_mature,6
17838,69,F,urban,none,2,owned,mature,1
17839,33,F,rural,technical,4,other,young_family,3
17840,72,M,urban,secondary,1,owned,mature,0
17841,59,M,urban,secondary,2,rented,pre_mature,1
17842,50,F,urban,primary,6,owned,senior_family,5
17843,25,M,urban,primary,4,owned,young_family,3
17844,59,M,urban,primary,7,rented,pre_mature,6
17845,72,F,rural,secondary,2,rented,mature,1
17846,74,F,urban,university,1,family,mature,0
17847,32,F,urban,secondary,7,rented,young_family,6
17848,66,M,urban,technical,3,rented,mature,2
17849,71,M,urban,technical,4,owned,mature,3
17850,51,F,rural,primary,2,rented,senior_family,1
17851,21,M,urban,technical,6,rented,single,5
17852,26,F,rural,university,2,family,young_family,1
17853,57,M,urban,university,6,family,pre_mature,5
17854,39,M,rural,primary,2,rented,mid_family,1
17855,47,M,urban,primary,5,rented,senior_family,4
17856,67,F,urban,primary,1,rented,mature,0
17857,52,M,urban,technical,2,owned,senior_family,1
17858,22,M,urban,secondary,6,owned,single,5
17859,41,M,urban,secondary,4,owned,mid_family,3
17860,68,F,rural,primary,7,rented,mature,6
17861,65,F,urban,secondary,3,owned,mature,2
17862,53,M,rural,primary,1,owned,senior_family,0
17863,45,M,rural,secondary,2,owned,senior_family,1
17864,64,M,urban,secondary,6,rented,pre_mature,5
17865,48,M,urban,university,4,rented,senior_family,3
17866,40,M,urban,university,5,owned,mid_family,4
17867,26,M,rural,secondary,1,owned,young_family,0
17868,35,F,rural,primary,3,family,mid_family,2
17869,63,M,urban,primary,1,rented,pre_mature,0
17870,73,F,urban,secondary,3,other,mature,2
17871,52,M,urban,secondary,6,rented,senior_family,5
17872,51,F,rural,secondary,5,owned,senior_family,4
17873,55,F,rural,technical,1,rented,pre_mature,0
17874,57,F,urban,technical,1,owned,pre_mature,0
17875,52,M,rural,technical,1,rented,senior_family,0
17876,70,M,urban,university,1,rented,mature,0
17877,67,M,rural,primary,5,family,mature,4
17878,45,M,urban,university,6,rented,senior_family,5
17879,34,M,urban,secondary,3,rented,young_family,2
17880,22,F,urban,secondary,6,rented,single,5
17881,51,M,urban,secondary,1,family,senior_family,0
17882,32,F,urban,technical,2,rented,young_family,1
17883,29,F,rural,primary,7,rented,young_family,6
17884,53,F,rural,secondary,3,rented,senior_family,2
17885,60,F,urban,secondary,2,owned,pre_mature,1
17886,61,M,urban,primary,6,family,pre_mature,5
17887,39,F,rural,technical,1,rented,mid_family,0
17888,46,F,urban,secondary,1,rented,senior_family,0
17889,44,F,rural,university,2,owned,mid_family,1
17890,54,M,urban,primary,3,owned,senior_family,2
17891,39,M,urban,secondary,6,rented,mid_family,5
17892,56,M,rural,none,4,rented,pre_mature,3
17893,29,M,rural,technical,7,rented,young_family,6
17894,20,M,rural,none,5,family,single,4
17895,43,F,urban,university,7,owned,mid_family,6
17896,45,M,urban,primary,5,rented,senior_family,4
17897,49,M,urban,secondary,5,owned,senior_family,4
17898,67,F,rural,primary,1,family,mature,0
17899,35,M,urban,secondary,1,rented,mid_family,0
17900,21,F,urban,primary,4,family,single,3
17901,33,F,urban,technical,3,owned,young_family,2
17902,56,F,urban,technical,6,rented,pre_mature,5
17903,72,M,urban,secondary,2,rented,mature,1
17904,49,M,urban,technical,6,owned,senior_family,5
17905,33,M,rural,secondary,1,rented,young_family,0
17906,58,F,rural,technical,2,owned,pre_mature,1
17907,34,F,urban,secondary,1,other,young_family,0
17908,68,M,urban,university,2,family,mature,1
17909,26,M,urban,technical,6,owned,young_family,5
17910,68,M,urban,secondary,5,rented,mature,4
17911,51,M,urban,secondary,2,owned,senior_family,1
17912,64,M,urban,primary,3,rented,pre_mature,2
17913,54,M,rural,secondary,6,other,senior_family,5
17914,42,F,urban,secondary,2,owned,mid_family,1
17915,56,F,rural,secondary,3,other,pre_mature,2
17916,28,M,rural,primary,1,owned,young_family,0
17917,35,M,rural,secondary,2,rented,mid_family,1
17918,58,M,urban,primary,7,family,pre_mature,6
17919,19,F,rural,primary,6,owned,single,5
17920,60,M,urban,secondary,6,rented,pre_mature,5
17921,23,M,urban,primary,1,rented,single,0
17922,26,F,rural,primary,7,rented,young_family,6
17923,24,M,urban,secondary,4,rented,single,3
17924,60,F,urban,technical,4,other,pre_mature,3
17925,18,F,urban,secondary,5,rented,single,4
17926,60,M,urban,technical,2,other,pre_mature,1
17927,65,M,urban,technical,6,other,mature,5
17928,48,F,rural,technical,4,rented,senior_family,3
17929,23,M,urban,primary,1,family,single,0
17930,66,M,urban,primary,3,family,mature,2
17931,31,F,urban,secondary,2,owned,young_family,1
17932,69,F,urban,secondary,5,rented,mature,4
17933,53,F,rural,primary,7,owned,senior_family,6
17934,28,M,urban,primary,7,owned,young_family,6
17935,23,M,urban,university,6,rented,single,5
17936,28,M,urban,university,2,rented,young_family,1
17937,50,M,urban,technical,3,rented,senior_family,2
17938,23,F,urban,secondary,6,rented,single,5
17939,43,M,urban,secondary,6,owned,mid_family,5
17940,70,M,urban,secondary,4,rented,mature,3
